device_id,age_years,days_since_maint,issues_3m,issues_6m,avg_fix_hours,status,label,risk_score
3945,4.3,271,7,8,38.6,0,0,44.0
3946,9.3,609,5,9,7.0,0,1,73.1
3947,11.2,298,6,12,25.0,0,1,70.8
3948,6.7,600,4,11,1.3,1,1,75.4
3949,10.3,664,0,13,28.3,0,1,65.3
3950,5.6,91,1,1,46.3,0,0,29.7
3951,9.7,740,7,8,16.5,0,1,84.5
3952,5.5,340,0,10,4.1,1,0,46.5
3953,0.7,105,6,13,32.0,0,0,55.7
3954,8.4,216,4,15,10.4,2,1,85.0
3955,7.9,452,8,13,1.4,2,1,113.5
3956,4.2,24,5,11,19.9,1,0,58.3
3957,3.1,358,4,4,6.9,1,0,63.5
3958,10.9,581,6,7,22.9,1,1,93.1
3959,10.8,463,1,5,46.1,1,1,66.9
3960,11.8,705,3,11,15.9,1,1,91.7
3961,9.1,780,6,10,24.9,1,1,104.1
3962,9.2,262,8,12,27.7,1,1,80.3
3963,6.9,60,6,9,15.8,0,0,32.5
3964,10.2,29,1,14,36.8,0,0,48.6
3965,7.4,93,3,3,36.6,0,0,38.9
3966,4.7,732,7,14,17.1,0,1,83.7
3967,10.8,403,5,11,7.5,2,1,101.7
3968,3.0,318,4,7,30.4,0,0,47.2
3969,7.4,772,3,6,5.5,0,1,83.4
3970,2.8,386,7,13,4.7,1,1,77.1
3971,1.0,232,1,15,21.7,0,0,31.7
3972,5.8,445,2,12,20.1,0,0,48.2
3973,5.0,558,5,5,24.7,2,1,89.5
3974,10.7,507,7,11,37.7,2,1,122.1
3975,7.6,707,4,14,11.9,0,1,79.0
3976,4.3,608,5,8,21.7,0,0,59.0
3977,10.0,35,3,10,19.0,0,0,43.8
3978,0.8,160,0,15,20.5,0,0,22.9
3979,5.6,211,4,5,4.1,1,0,57.6
3980,8.0,219,0,1,38.0,0,0,21.9
3981,10.3,763,0,13,18.2,0,1,75.6
3982,3.3,304,4,9,12.1,2,1,79.2
3983,8.0,439,5,8,16.7,0,0,55.3
3984,8.3,428,6,6,30.5,2,1,98.2
3985,0.7,44,4,11,1.9,2,0,59.1
3986,1.3,760,3,7,28.3,1,1,68.1
3987,5.3,87,8,14,40.1,2,1,73.6
3988,1.7,332,8,11,36.1,0,1,75.1
3989,5.1,85,4,15,15.1,0,0,57.2
3990,6.4,789,6,14,23.6,0,1,95.6
3991,8.9,428,6,12,26.5,0,1,77.9
3992,9.0,736,2,7,19.7,2,1,99.3
3993,0.7,664,1,5,34.6,1,1,65.3
3994,0.5,191,2,9,20.6,0,0,15.2
3995,3.7,499,3,12,25.9,0,0,48.2
3996,3.4,370,1,4,42.1,0,0,37.0
3997,4.0,321,7,10,10.6,0,0,44.9
3998,5.7,765,8,13,8.5,0,1,99.3
3999,10.0,9,3,8,29.3,0,0,28.8
4000,10.8,695,2,13,11.2,0,1,81.9
4001,10.1,91,8,14,20.1,2,1,102.7
4002,6.0,104,3,4,46.5,2,0,51.8
4003,8.3,15,2,7,24.9,0,0,47.4
4004,11.7,797,5,13,39.2,0,1,112.6
4005,11.3,557,5,15,8.5,0,1,83.7
4006,4.3,644,0,9,34.0,0,1,70.8
4007,11.0,574,6,11,17.6,0,1,94.8
4008,10.5,392,7,12,36.5,0,1,82.0
4009,11.3,106,3,7,25.8,2,0,61.8
4010,10.8,790,0,1,47.7,2,1,83.6
4011,3.5,401,3,7,6.5,0,0,53.8
4012,4.1,167,1,12,29.4,0,0,36.3
4013,10.2,788,0,3,8.7,0,0,54.2
4014,10.9,309,1,2,14.5,0,0,36.0
4015,1.5,663,5,10,9.8,0,0,50.0
4016,3.1,201,0,9,14.6,0,0,29.2
4017,8.2,109,0,13,17.6,0,0,43.3
4018,4.1,474,6,12,11.8,1,1,69.0
4019,10.7,129,8,10,28.9,0,0,64.8
4020,7.6,619,4,9,7.8,0,1,74.2
4021,11.3,758,1,1,20.4,0,1,74.4
4022,4.9,663,6,15,4.9,0,1,84.5
4023,10.2,726,8,10,8.1,0,1,101.3
4024,1.9,555,2,8,39.7,2,1,68.0
4025,1.5,518,5,15,19.6,0,0,59.3
4026,7.6,397,2,2,25.6,0,0,48.1
4027,9.7,732,1,12,0.7,0,0,63.1
4028,8.1,656,5,12,6.7,0,1,81.2
4029,1.1,213,2,4,1.9,2,0,53.1
4030,11.0,280,8,13,29.7,1,1,81.6
4031,2.7,481,1,3,29.5,0,0,36.4
4032,10.9,52,5,15,47.8,2,1,98.0
4033,0.8,157,8,14,1.3,0,0,41.4
4034,0.8,193,4,4,20.4,0,0,25.3
4035,6.0,468,6,15,46.4,0,1,80.1
4036,3.5,92,8,13,21.2,2,1,70.6
4037,0.9,405,5,15,40.4,0,0,49.2
4038,6.4,510,8,15,35.1,0,1,82.1
4039,11.8,635,3,4,10.3,0,0,57.0
4040,7.9,148,0,2,47.6,1,0,55.8
4041,6.9,16,4,11,40.0,0,0,53.2
4042,10.9,88,0,6,24.7,0,0,25.8
4043,8.8,269,8,13,35.2,0,1,88.6
4044,7.0,322,1,10,34.3,0,0,48.7
4045,7.0,55,5,8,15.1,0,0,35.0
4046,4.6,102,6,13,10.7,0,0,49.4
4047,8.9,136,6,13,0.9,0,1,66.7
4048,9.2,420,8,14,40.1,0,1,91.1
4049,2.2,177,5,15,45.1,0,0,42.8
4050,10.7,545,2,13,26.0,0,1,80.8
4051,6.6,164,3,8,10.5,0,0,40.8
4052,4.4,555,4,14,45.3,0,1,83.8
4053,7.9,521,0,12,13.7,1,0,58.2
4054,11.7,758,4,13,16.0,0,1,84.5
4055,1.4,372,3,4,45.0,0,0,38.7
4056,9.6,344,2,10,33.8,0,0,60.3
4057,5.8,290,1,11,3.6,0,0,54.9
4058,4.9,167,6,13,15.9,0,0,59.8
4059,1.9,638,7,13,12.7,0,1,75.6
4060,4.6,332,1,13,17.5,0,0,39.6
4061,1.8,419,7,15,28.9,0,1,73.0
4062,11.0,58,3,8,35.5,1,0,45.8
4063,1.8,203,0,2,36.5,0,0,22.3
4064,7.9,183,4,6,6.5,0,0,45.5
4065,9.1,319,2,9,18.6,0,0,54.9
4066,6.5,267,6,6,45.9,1,1,80.8
4067,11.7,288,0,6,9.8,0,0,30.9
4068,10.1,348,3,10,36.0,0,1,75.2
4069,5.1,771,7,8,44.6,0,1,79.8
4070,10.6,360,3,12,7.8,0,1,65.2
4071,5.5,280,6,8,24.0,0,0,50.8
4072,2.9,720,4,13,27.7,0,1,78.1
4073,8.7,364,6,13,35.6,2,1,88.3
4074,6.3,762,0,5,47.1,2,1,103.6
4075,11.7,746,3,11,12.2,0,1,83.1
4076,4.4,334,8,10,4.7,0,0,50.9
4077,3.5,628,5,11,23.2,0,0,62.7
4078,5.0,463,8,8,40.0,1,1,70.6
4079,9.5,583,1,10,24.5,0,0,62.3
4080,1.3,593,4,8,5.1,0,0,61.7
4081,4.4,695,1,7,44.1,0,0,52.7
4082,9.2,785,3,11,37.6,0,1,87.3
4083,3.6,462,6,11,18.5,0,1,74.9
4084,6.0,377,5,9,35.0,0,1,70.7
4085,2.9,320,3,15,21.0,0,0,49.8
4086,4.4,427,2,4,35.0,1,0,50.1
4087,7.5,62,7,13,45.5,0,0,55.2
4088,1.8,222,5,14,22.5,0,0,34.7
4089,1.0,133,5,15,12.5,0,0,33.0
4090,3.8,276,3,13,3.9,2,0,62.1
4091,6.7,143,2,7,45.3,0,0,42.6
4092,5.1,113,3,8,13.3,2,0,64.5
4093,4.1,409,8,13,42.1,0,1,65.5
4094,8.1,162,3,5,26.0,2,0,64.0
4095,0.7,800,5,12,36.0,0,1,75.2
4096,11.2,107,6,12,2.6,1,1,80.6
4097,9.4,275,1,13,9.7,0,0,41.9
4098,9.0,660,4,11,0.6,0,0,62.2
4099,5.1,614,7,8,12.6,2,1,102.5
4100,6.1,717,3,7,6.4,0,0,59.9
4101,4.4,49,8,11,24.2,0,0,57.5
4102,5.1,132,7,7,9.6,1,0,44.7
4103,1.4,363,0,1,36.5,0,0,15.3
4104,4.9,593,4,13,2.1,0,1,70.9
4105,2.5,548,5,10,32.8,0,1,70.1
4106,1.8,380,3,13,26.6,1,0,62.5
4107,5.6,700,3,8,47.9,1,1,82.4
4108,3.3,696,5,13,28.7,0,0,61.9
4109,2.0,553,8,11,13.3,0,0,60.7
4110,9.7,116,3,12,0.8,0,0,32.8
4111,5.9,324,2,9,30.7,2,1,65.9
4112,5.2,695,3,8,23.3,1,1,78.8
4113,5.6,71,4,12,46.3,0,0,56.0
4114,11.7,690,0,1,43.9,0,0,59.5
4115,4.7,650,6,11,27.1,0,1,86.1
4116,6.4,357,2,12,20.2,2,1,76.8
4117,7.3,277,1,3,42.6,2,1,68.7
4118,5.4,604,1,2,39.0,0,1,67.5
4119,9.7,177,1,5,30.3,0,0,53.3
4120,9.8,91,1,10,23.7,0,0,43.9
4121,11.8,348,4,10,46.9,1,1,80.9
4122,3.5,651,4,10,43.9,1,1,70.8
4123,8.4,331,4,8,44.4,0,0,50.2
4124,9.4,552,5,6,10.7,2,1,85.2
4125,11.6,710,5,7,3.3,0,1,85.8
4126,6.7,713,3,10,40.3,1,1,86.5
4127,9.5,556,4,11,45.1,0,1,83.9
4128,2.4,83,4,14,25.3,0,0,34.7
4129,11.7,106,1,3,21.5,0,0,51.3
4130,0.6,8,8,15,42.2,0,0,42.8
4131,10.9,54,0,13,31.9,0,0,32.1
4132,6.7,483,6,8,35.7,0,1,70.2
4133,8.0,712,1,11,20.3,2,1,94.6
4134,1.0,565,8,14,27.1,0,0,61.8
4135,5.0,595,3,3,11.2,1,0,53.8
4136,10.2,677,5,11,12.7,0,1,76.7
4137,7.3,92,6,6,15.8,2,1,78.9
4138,7.5,27,6,10,38.3,0,1,66.0
4139,8.8,775,7,7,11.4,0,1,96.1
4140,12.0,729,7,7,6.4,0,1,100.6
4141,6.9,109,3,9,47.7,0,0,43.5
4142,11.5,480,4,6,6.1,0,0,58.6
4143,7.4,659,6,8,37.6,0,1,71.4
4144,9.7,150,2,3,20.6,1,0,57.7
4145,6.8,529,7,12,38.2,0,1,69.9
4146,10.2,624,3,6,37.2,0,1,66.0
4147,6.3,312,3,13,40.4,0,0,43.4
4148,4.7,252,5,6,23.3,0,0,40.3
4149,7.1,797,5,6,1.7,0,0,62.8
4150,1.0,790,1,3,43.8,0,0,43.9
4151,4.3,532,7,7,44.8,0,1,79.9
4152,7.4,109,7,14,4.4,0,0,41.9
4153,0.9,427,8,15,43.6,2,1,90.0
4154,2.0,722,6,6,16.2,2,1,84.9
4155,9.8,786,8,13,10.4,0,1,99.7
4156,1.8,577,7,13,22.2,2,1,94.0
4157,1.2,404,4,7,15.2,2,1,74.3
4158,8.7,608,7,10,40.5,0,1,86.1
4159,3.2,240,3,5,13.0,1,0,52.5
4160,8.8,469,5,12,43.1,0,1,87.7
4161,1.8,7,4,12,13.8,0,0,17.0
4162,4.0,456,3,4,26.2,2,1,70.7
4163,10.3,303,2,9,2.9,0,0,61.8
4164,10.7,375,4,11,20.1,0,0,55.4
4165,6.1,596,7,13,15.1,0,1,72.7
4166,9.0,435,5,12,7.6,0,1,66.9
4167,2.4,706,3,7,24.6,0,1,75.7
4168,0.8,215,0,8,45.9,0,0,40.3
4169,9.0,18,6,12,34.9,1,0,56.3
4170,10.5,672,6,7,10.9,0,1,79.1
4171,6.8,41,7,14,42.8,0,0,55.4
4172,1.0,676,3,12,27.3,1,0,61.6
4173,3.1,486,2,13,38.9,2,1,69.4
4174,9.5,63,7,10,47.4,0,0,64.2
4175,5.3,198,0,13,26.1,2,1,76.2
4176,3.8,174,3,6,33.0,1,0,34.5
4177,2.1,638,3,7,13.8,0,0,51.9
4178,8.6,35,6,15,47.3,0,0,53.2
4179,11.0,415,5,15,6.7,0,1,75.2
4180,5.0,150,4,5,7.0,0,0,35.4
4181,10.1,40,6,10,12.6,2,1,79.4
4182,3.8,497,5,8,5.6,2,1,85.5
4183,9.3,539,0,8,8.4,0,0,49.6
4184,2.1,13,5,8,46.8,0,0,52.0
4185,11.7,380,5,5,23.3,2,1,105.6
4186,6.8,659,7,15,19.4,0,1,72.7
4187,8.8,140,2,3,12.3,0,0,35.5
4188,10.9,102,5,13,19.6,0,0,50.1
4189,7.3,597,2,10,39.0,0,1,76.6
4190,2.3,538,7,10,39.8,0,0,63.0
4191,2.3,324,5,11,8.7,1,0,57.8
4192,8.2,408,4,8,6.0,0,0,48.8
4193,2.6,577,8,8,22.9,0,0,58.0
4194,1.0,546,7,11,16.6,0,1,77.8
4195,2.2,170,0,2,34.9,0,0,15.8
4196,11.4,75,6,10,25.7,0,0,64.4
4197,8.5,63,4,10,20.2,2,1,65.8
4198,9.0,107,5,7,19.8,0,0,47.7
4199,3.7,59,3,14,19.4,0,0,49.5
4200,4.4,759,8,11,10.1,0,1,79.9
4201,11.5,152,3,14,26.9,0,1,65.2
4202,0.6,57,1,14,12.8,0,0,26.4
4203,3.1,417,7,8,13.2,0,0,54.0
4204,8.6,642,7,7,5.0,0,1,66.5
4205,5.5,630,7,9,1.8,0,0,60.1
4206,2.0,129,8,10,26.6,1,0,48.6
4207,3.1,159,7,7,40.0,0,0,60.7
4208,9.2,606,5,13,8.2,2,1,98.7
4209,11.6,653,5,10,39.0,0,1,98.9
4210,9.7,668,7,8,13.9,0,1,70.2
4211,9.6,349,7,11,33.6,0,1,84.1
4212,4.1,194,4,12,39.0,1,0,62.2
4213,2.3,140,5,14,4.3,2,0,58.6
4214,1.3,314,7,14,11.7,2,1,78.7
4215,9.6,498,2,14,12.7,0,0,60.8
4216,7.7,357,4,13,43.1,0,0,56.8
4217,11.7,392,5,12,5.7,2,1,103.7
4218,10.3,235,8,8,40.2,0,1,74.5
4219,9.3,238,4,12,31.2,0,0,49.5
4220,5.9,435,0,0,34.7,0,0,25.8
4221,1.3,722,5,12,11.3,0,0,61.6
4222,2.4,398,2,4,17.9,0,0,51.0
4223,3.0,620,3,3,28.8,0,1,68.5
4224,11.1,651,0,3,32.7,0,0,56.5
4225,11.4,123,7,9,39.4,0,1,79.2
4226,3.5,343,6,15,46.6,0,0,51.8
4227,1.3,279,2,11,38.4,0,0,36.1
4228,6.6,761,4,11,38.6,0,1,84.2
4229,7.8,786,5,14,20.3,0,1,93.8
4230,9.6,91,5,8,41.5,0,0,45.1
4231,5.5,174,4,11,35.1,0,0,44.5
4232,1.0,214,2,11,27.2,0,0,41.2
4233,7.8,449,4,11,19.8,2,1,94.4
4234,4.0,469,8,15,12.3,1,1,77.7
4235,3.5,60,4,6,31.0,0,0,37.8
4236,7.4,748,0,13,21.5,0,1,80.4
4237,11.4,237,3,7,45.9,0,0,56.8
4238,0.7,334,3,14,37.4,0,0,39.1
4239,11.9,362,2,10,22.8,0,0,57.5
4240,2.8,530,1,15,11.0,0,0,51.7
4241,3.7,261,3,3,9.1,0,0,28.6
4242,10.2,163,4,11,44.8,0,0,62.6
4243,4.8,738,7,9,3.1,0,0,63.5
4244,11.0,416,0,4,12.3,0,0,37.1
4245,0.8,732,1,6,45.5,0,1,67.1
4246,1.1,608,4,14,47.9,0,0,57.7
4247,10.8,710,4,9,19.2,0,1,84.8
4248,2.3,388,1,3,15.7,0,0,42.5
4249,11.3,796,8,9,28.4,1,1,120.7
4250,8.9,360,0,11,34.5,0,0,59.4
4251,7.5,267,1,10,34.4,0,0,43.2
4252,6.2,781,5,10,24.1,0,1,94.2
4253,5.5,243,2,10,30.5,0,0,38.6
4254,3.3,447,1,12,20.0,1,0,45.2
4255,8.2,556,5,11,11.8,0,1,83.8
4256,0.5,453,1,6,2.5,0,0,27.6
4257,7.0,401,8,13,32.2,0,1,75.9
4258,10.6,320,3,13,10.7,2,1,72.1
4259,11.2,50,0,3,2.6,2,0,61.4
4260,5.3,105,0,6,29.0,0,0,28.1
4261,6.3,107,8,11,2.3,1,1,75.3
4262,8.0,402,3,11,25.3,0,0,61.4
4263,8.6,758,5,6,25.6,0,1,94.2
4264,11.2,53,5,15,2.2,0,0,50.5
4265,5.1,577,8,10,18.6,0,0,62.8
4266,6.0,166,7,9,39.6,1,1,82.7
4267,1.8,691,4,11,7.8,0,0,54.0
4268,5.3,25,7,15,11.1,1,1,68.5
4269,11.5,234,0,12,29.2,2,1,78.2
4270,7.4,650,5,6,31.0,0,1,68.0
4271,6.8,428,7,8,12.9,0,1,68.5
4272,11.4,395,8,14,21.8,0,1,86.7
4273,9.3,110,1,7,15.0,0,0,32.6
4274,7.5,381,6,9,47.9,0,1,78.1
4275,6.3,647,7,10,28.5,0,1,88.2
4276,2.0,548,5,11,16.2,1,0,62.8
4277,5.9,495,7,10,1.4,0,0,64.2
4278,8.4,499,1,10,37.7,1,0,60.5
4279,3.8,499,2,2,41.0,0,0,53.7
4280,2.1,390,4,9,15.8,0,0,62.8
4281,3.9,39,8,8,32.1,0,0,49.7
4282,2.9,514,6,13,11.8,0,0,53.9
4283,4.8,408,3,3,10.1,1,0,47.5
4284,6.6,797,0,0,1.9,0,0,45.1
4285,2.3,321,3,3,23.9,2,0,55.8
4286,5.5,588,6,11,47.5,0,1,75.5
4287,6.4,515,3,8,5.2,0,0,52.9
4288,2.2,165,7,12,30.5,0,0,41.7
4289,3.4,139,3,7,2.4,0,0,29.3
4290,10.3,111,2,7,4.2,0,0,41.9
4291,1.0,275,1,15,25.0,0,0,46.9
4292,6.3,19,5,6,20.1,0,0,44.9
4293,9.7,191,3,12,6.5,0,0,45.1
4294,3.7,657,0,12,38.5,0,0,54.7
4295,5.9,633,5,13,39.0,2,1,97.7
4296,4.0,22,2,4,38.5,0,0,28.5
4297,3.4,564,6,9,34.9,0,1,67.8
4298,5.8,314,5,5,11.3,0,0,59.6
4299,1.8,552,0,4,18.6,0,0,41.5
4300,1.9,276,1,10,36.7,0,0,35.2
4301,4.9,32,4,11,44.7,1,0,64.5
4302,7.0,769,1,14,5.3,0,1,79.5
4303,1.9,329,6,15,7.3,0,0,54.3
4304,6.9,692,3,7,3.5,0,0,58.0
4305,3.7,209,1,9,5.4,2,1,70.9
4306,7.0,113,4,4,45.6,0,0,32.3
4307,8.6,167,5,15,6.0,2,1,86.8
4308,4.1,468,0,11,20.2,0,0,39.9
4309,1.0,402,7,8,14.6,1,0,62.8
4310,2.9,29,3,4,13.0,1,0,40.7
4311,5.0,329,7,9,45.5,0,0,60.4
4312,11.7,621,4,4,22.1,0,1,66.5
4313,10.4,467,4,8,29.9,0,1,82.8
4314,6.5,10,3,6,29.4,1,0,41.2
4315,11.7,636,4,5,9.3,0,1,88.0
4316,1.3,401,0,7,8.5,1,0,39.9
4317,3.2,73,8,8,17.0,2,1,67.3
4318,1.5,44,1,1,47.8,0,0,23.1
4319,3.9,103,2,7,11.2,0,0,41.1
4320,0.7,294,7,11,45.7,0,0,60.2
4321,10.6,394,8,12,24.7,0,1,80.9
4322,10.8,259,6,7,1.7,0,1,71.7
4323,9.7,11,1,8,23.6,2,1,71.5
4324,8.0,327,4,13,9.9,0,1,74.0
4325,0.9,547,1,2,44.7,0,0,31.3
4326,8.6,440,0,1,13.7,0,0,55.6
4327,3.6,307,1,13,17.4,1,0,49.7
4328,3.7,244,3,13,31.9,0,0,49.9
4329,5.2,725,5,10,45.2,0,1,95.3
4330,6.0,703,0,6,35.0,0,1,72.4
4331,10.6,782,0,9,29.8,1,1,87.8
4332,4.9,420,5,8,34.7,1,1,84.5
4333,7.6,670,7,10,5.4,0,1,94.6
4334,10.5,788,6,8,13.5,0,1,95.8
4335,11.2,207,8,13,40.7,0,1,72.8
4336,8.1,643,2,15,23.3,1,1,85.6
4337,8.1,274,1,15,46.1,0,0,48.1
4338,1.9,790,7,13,21.4,0,1,66.8
4339,4.7,663,1,8,42.0,1,1,70.8
4340,1.9,741,1,7,7.0,0,0,58.2
4341,7.3,634,3,8,36.1,0,1,67.5
4342,9.9,554,7,7,5.3,0,1,90.9
4343,7.9,376,7,7,40.7,0,1,77.3
4344,3.4,142,7,8,34.9,2,1,71.8
4345,9.1,161,5,10,6.5,1,1,67.0
4346,4.3,643,2,8,47.3,0,1,69.2
4347,9.5,120,0,2,39.4,0,0,32.3
4348,10.2,477,3,11,12.8,0,1,74.9
4349,7.7,533,1,3,45.5,2,1,67.2
4350,8.2,576,8,10,31.6,0,1,96.1
4351,8.2,391,0,12,23.2,0,1,65.6
4352,1.3,277,4,12,6.4,0,0,55.0
4353,5.9,650,3,13,47.6,2,1,114.0
4354,11.6,749,6,7,29.3,0,1,78.7
4355,11.9,567,2,4,1.5,0,0,49.9
4356,8.9,414,4,5,23.3,0,0,64.1
4357,11.7,235,0,4,9.5,0,0,29.5
4358,7.7,629,3,9,24.6,0,1,73.5
4359,7.3,430,7,13,13.5,1,1,72.2
4360,9.5,689,1,12,27.6,0,0,64.4
4361,4.4,553,2,12,38.7,1,1,84.5
4362,2.5,623,3,10,28.2,0,0,64.5
4363,4.2,176,2,7,9.3,0,0,39.9
4364,3.5,707,8,12,36.6,0,1,98.3
4365,7.7,792,8,14,24.6,2,1,134.4
4366,1.4,234,3,3,20.7,0,0,36.9
4367,0.8,582,7,14,4.5,0,1,72.7
4368,7.3,682,0,12,33.7,0,1,66.9
4369,6.0,631,0,5,44.3,0,0,63.1
4370,0.7,754,4,10,45.8,0,0,58.7
4371,2.6,748,6,12,34.9,0,1,70.3
4372,6.4,81,8,8,8.8,0,0,55.3
4373,7.3,508,7,10,34.8,2,1,111.9
4374,2.7,374,7,12,36.8,0,1,78.3
4375,9.9,267,7,11,32.9,0,1,71.1
4376,3.0,407,7,7,10.9,0,0,46.0
4377,4.6,675,7,13,5.4,0,1,91.5
4378,3.9,171,3,6,2.0,0,0,18.0
4379,5.1,262,0,4,28.0,0,0,25.5
4380,7.8,149,8,15,11.1,2,1,100.2
4381,9.7,47,7,15,25.4,0,1,66.9
4382,3.1,444,5,9,26.4,0,0,42.8
4383,2.0,72,7,7,26.6,0,0,40.0
4384,10.0,78,6,8,23.8,0,0,62.5
4385,2.9,412,5,6,8.0,1,0,53.8
4386,4.3,707,0,0,46.0,2,0,64.1
4387,1.8,317,8,12,34.2,0,1,73.6
4388,2.9,55,0,6,20.4,2,0,32.7
4389,3.3,46,2,13,31.6,0,0,40.4
4390,2.7,285,2,15,30.9,0,0,45.5
4391,9.8,595,1,7,37.0,0,1,80.5
4392,0.8,627,1,14,20.2,0,0,42.7
4393,10.2,443,6,14,22.9,0,0,64.4
4394,2.9,8,4,9,13.7,0,0,43.2
4395,5.0,453,6,10,28.1,0,1,71.8
4396,3.8,759,5,13,1.8,0,1,78.6
4397,6.1,313,2,11,45.4,1,0,54.0
4398,0.5,139,4,5,6.2,0,0,35.7
4399,8.0,424,6,7,35.2,1,1,67.9
4400,10.1,732,5,10,8.1,0,1,73.3
4401,8.1,572,0,10,24.4,0,1,74.2
4402,8.0,658,4,7,17.1,0,0,58.0
4403,8.5,737,4,11,47.8,0,1,81.6
4404,10.5,210,5,5,37.2,0,1,71.4
4405,9.4,339,5,13,33.1,1,1,79.3
4406,8.6,572,8,10,19.6,0,1,98.2
4407,3.7,608,0,7,1.4,2,1,65.8
4408,10.9,526,0,15,6.1,0,0,51.3
4409,10.7,323,2,4,29.4,2,1,74.5
4410,8.6,715,4,14,35.2,0,1,76.4
4411,4.2,368,6,13,15.8,0,0,64.2
4412,10.3,116,3,15,21.8,0,0,56.2
4413,0.7,319,5,12,20.1,0,0,59.6
4414,4.2,706,1,2,47.9,0,0,60.4
4415,10.8,372,8,15,43.8,0,1,95.7
4416,10.6,682,2,4,6.0,0,0,62.9
4417,6.5,391,0,0,44.0,0,0,40.1
4418,8.3,79,2,12,24.6,0,0,44.0
4419,7.6,239,0,15,13.8,2,1,77.1
4420,9.1,755,7,9,22.7,0,1,103.4
4421,8.5,56,3,6,25.2,0,0,41.1
4422,6.5,368,2,10,17.9,0,0,64.3
4423,10.4,531,6,14,31.5,0,1,93.7
4424,9.4,596,7,13,33.6,0,1,101.6
4425,7.0,667,0,15,11.8,0,1,68.2
4426,11.8,752,4,8,15.4,0,1,88.6
4427,3.4,324,4,5,40.9,0,0,45.3
4428,10.9,181,6,8,18.8,1,1,65.9
4429,8.0,311,7,12,47.7,0,1,70.8
4430,11.3,758,4,7,16.7,0,1,83.3
4431,11.1,535,5,15,30.7,2,1,117.3
4432,5.8,627,6,11,24.5,0,1,77.1
4433,3.1,695,7,12,20.3,2,1,104.6
4434,4.9,545,4,7,47.6,0,1,65.2
4435,11.5,222,0,14,31.5,0,0,60.0
4436,5.9,404,1,15,44.3,0,0,49.7
4437,8.1,664,0,15,24.6,0,1,71.8
4438,2.2,209,8,13,13.9,0,0,45.3
4439,7.2,625,5,7,45.8,0,1,84.8
4440,8.9,236,1,13,48.0,0,0,64.8
4441,9.7,329,3,5,22.3,0,0,59.4
4442,4.3,128,4,13,21.9,0,0,50.1
4443,2.7,138,3,7,23.4,0,0,30.7
4444,7.5,41,3,14,17.5,0,0,49.4
4445,11.8,49,2,2,2.4,0,0,27.1
4446,2.7,323,4,9,27.3,1,1,67.0
4447,1.8,170,1,9,27.3,2,0,57.5
4448,11.5,158,7,7,40.5,0,1,65.1
4449,5.2,164,2,15,7.6,2,1,70.6
4450,8.0,654,0,11,18.8,0,1,65.2
4451,4.6,694,0,8,18.1,0,1,68.7
4452,7.2,59,2,8,10.6,0,0,18.7
4453,6.2,793,8,12,44.3,0,1,101.3
4454,6.1,203,0,8,32.7,0,0,22.8
4455,2.5,766,3,9,27.4,1,1,91.3
4456,10.1,441,0,5,45.5,0,0,43.2
4457,5.6,352,0,12,5.4,1,0,38.0
4458,7.9,480,0,2,45.9,0,0,41.2
4459,1.1,605,3,7,15.2,0,0,49.6
4460,6.0,174,1,7,9.2,0,0,37.0
4461,8.4,780,3,12,35.4,2,1,96.1
4462,7.4,598,6,15,7.5,0,1,74.3
4463,0.8,94,2,4,44.2,0,0,11.8
4464,6.9,155,8,11,31.5,0,0,56.2
4465,5.7,62,5,9,30.0,0,0,51.6
4466,6.7,462,2,10,44.8,0,0,52.3
4467,2.3,683,8,8,46.1,2,1,95.0
4468,11.7,573,0,9,12.8,1,1,69.6
4469,7.2,147,4,11,19.9,1,0,56.2
4470,8.5,26,6,10,21.4,0,0,43.3
4471,9.9,357,2,7,22.4,0,0,54.1
4472,3.4,513,8,12,1.2,0,1,74.6
4473,7.5,433,5,12,22.7,1,0,64.8
4474,5.5,152,8,15,45.8,0,0,60.9
4475,5.1,69,2,10,38.3,0,0,34.3
4476,8.8,731,6,10,6.2,0,1,78.6
4477,10.5,83,8,14,2.1,0,1,70.1
4478,6.7,17,3,4,33.3,2,0,56.0
4479,4.0,490,5,15,3.5,0,0,63.9
4480,10.8,185,4,6,26.9,0,1,68.7
4481,8.2,283,1,14,19.4,0,0,53.7
4482,1.5,638,8,12,26.9,0,0,61.4
4483,8.6,489,0,12,23.6,2,1,79.4
4484,1.0,485,1,12,45.6,0,0,43.9
4485,3.8,237,6,14,28.0,1,1,70.0
4486,5.7,162,4,10,4.5,0,0,56.6
4487,1.6,591,0,1,32.6,0,0,28.5
4488,6.9,377,0,5,1.1,0,0,33.3
4489,3.8,491,2,12,36.7,0,0,63.6
4490,7.6,40,1,1,47.5,0,0,42.7
4491,5.9,646,7,11,31.3,0,1,87.0
4492,10.4,348,3,12,20.6,0,1,70.8
4493,5.7,323,4,6,17.0,0,0,54.3
4494,7.6,766,4,14,31.3,0,1,73.3
4495,3.8,364,3,10,14.4,2,1,81.3
4496,10.3,102,3,6,22.3,1,0,58.5
4497,3.1,461,6,12,35.7,1,1,82.0
4498,5.6,553,1,12,32.6,0,1,72.9
4499,10.1,334,5,12,36.9,1,1,80.0
4500,7.4,54,5,13,14.7,1,0,58.9
4501,1.4,286,0,1,10.5,1,0,25.3
4502,5.1,297,0,11,21.6,0,0,26.2
